Date,Order_id,Product,Product Group
2019-07-15,908,shampoo,NC
2019-07-15,908,flour,F&S
2019-07-15,908,spaghetti sauce,F&S
2019-07-15,908,all- purpose,F&S
2019-07-15,908,juice,B&D
2019-07-15,908,coffee/tea,B&D
2019-07-15,908,soap,NC
2019-07-15,908,laundry detergent,NC
2019-07-15,908,laundry detergent,NC
2019-07-15,908,poultry,F&S
2019-07-15,908,ice cream,F&S
2019-07-15,908,sandwich loaves,F&S
2019-07-15,908,sandwich loaves,F&S
2019-07-15,908,cereals,F&S
2019-07-15,908,pork,F&S
2019-07-15,908,flour,F&S
2019-07-15,908,poultry,F&S
2019-07-15,908,shampoo,NC
2019-07-15,908,milk,B&D
2019-07-15,908,pork,F&S
2019-07-15,909,yogurt,F&S
2019-07-15,909,soda,B&D
2019-07-15,909,toilet paper,NC
2019-07-15,909,individual meals,F&S
2019-07-15,909,aluminum foil,NC
2019-07-15,909,coffee/tea,B&D
2019-07-15,909,juice,B&D
2019-07-15,909,butter,F&S
2019-07-15,909,ice cream,F&S
2019-07-15,909,ice cream,F&S
2019-07-16,910,individual meals,F&S
2019-07-16,910,soda,B&D
2019-07-16,910,spaghetti sauce,F&S
2019-07-16,910,pork,F&S
2019-07-16,910,spaghetti sauce,F&S
2019-07-16,910,eggs,F&S
2019-07-16,910,cheeses,F&S
2019-07-16,911,dishwashing liquid/detergent,NC
2019-07-16,911,sandwich loaves,F&S
2019-07-16,911,pasta,F&S
2019-07-16,911,juice,B&D
2019-07-16,911,aluminum foil,NC
2019-07-16,911,shampoo,NC
2019-07-16,911,soda,B&D
2019-07-16,911,hand soap,NC
2019-07-16,911,milk,B&D
2019-07-16,912,sugar,F&S
2019-07-16,912,fruits,F&S
2019-07-16,912,pasta,F&S
2019-07-16,912,milk,B&D
2019-07-16,912,lunch meat,F&S
2019-07-16,912,lunch meat,F&S
2019-07-16,912,soda,B&D
2019-07-16,912,milk,B&D
2019-07-16,912,all- purpose,F&S
2019-07-16,912,paper towels,NC
2019-07-16,912,soda,B&D
2019-07-16,912,yogurt,F&S
2019-07-16,912,soap,NC
2019-07-16,912,spaghetti sauce,F&S
2019-07-16,912,dishwashing liquid/detergent,NC
2019-07-16,912,flour,F&S
2019-07-16,912,cereals,F&S
2019-07-16,912,ice cream,F&S
2019-07-16,912,ice cream,F&S
2019-07-16,912,coffee/tea,B&D
2019-07-16,912,beef,F&S
2019-07-16,912,dinner rolls,F&S
2019-07-17,913,poultry,F&S
2019-07-17,913,dinner rolls,F&S
2019-07-17,913,fruits,F&S
2019-07-17,913,eggs,F&S
2019-07-17,913,shampoo,NC
2019-07-17,913,soda,B&D
2019-07-17,913,bagels,F&S
2019-07-17,913,paper towels,NC
2019-07-18,914,all- purpose,F&S
2019-07-18,914,waffles,F&S
2019-07-18,914,spaghetti sauce,F&S
2019-07-18,914,sugar,F&S
2019-07-18,914,hand soap,NC
2019-07-18,914,beef,F&S
2019-07-18,914,juice,B&D
2019-07-18,914,sandwich loaves,F&S
2019-07-18,914,shampoo,NC
2019-07-18,914,aluminum foil,NC
2019-07-18,914,dinner rolls,F&S
2019-07-18,914,shampoo,NC
2019-07-18,914,ice cream,F&S
2019-07-18,914,pasta,F&S
2019-07-18,914,soap,NC
2019-07-18,914,eggs,F&S
2019-07-18,914,laundry detergent,NC
2019-07-18,914,shampoo,NC
2019-07-18,914,pasta,F&S
2019-07-18,914,ketchup,F&S
2019-07-18,914,soda,B&D
2019-07-18,914,poultry,F&S
2019-07-18,914,sandwich loaves,F&S
2019-07-18,914,lunch meat,F&S
2019-07-18,914,paper towels,NC
2019-07-18,914,spaghetti sauce,F&S
2019-07-18,914,sugar,F&S
2019-07-18,914,poultry,F&S
2019-07-18,914,laundry detergent,NC
2019-07-18,915,toilet paper,NC
2019-07-18,915,sandwich loaves,F&S
2019-07-18,915,sandwich loaves,F&S
2019-07-18,915,hand soap,NC
2019-07-18,915,poultry,F&S
2019-07-18,915,ketchup,F&S
2019-07-18,915,sugar,F&S
2019-07-18,915,fruits,F&S
2019-07-18,915,fruits,F&S
2019-07-18,915,sandwich bags,F&S
2019-07-18,915,cheeses,F&S
2019-07-18,915,flour,F&S
2019-07-18,915,shampoo,NC
2019-07-19,916,ketchup,F&S
2019-07-19,916,sandwich bags,F&S
2019-07-19,916,dinner rolls,F&S
2019-07-19,916,dishwashing liquid/detergent,NC
2019-07-19,916,beef,F&S
2019-07-19,916,cereals,F&S
2019-07-19,916,poultry,F&S
2019-07-19,916,pasta,F&S
2019-07-19,916,spaghetti sauce,F&S
2019-07-19,916,bagels,F&S
2019-07-19,916,paper towels,NC
2019-07-19,916,sandwich bags,F&S
2019-07-19,916,milk,B&D
2019-07-19,916,butter,F&S
2019-07-19,916,coffee/tea,B&D
2019-07-19,916,toilet paper,NC
2019-07-19,916,pasta,F&S
2019-07-19,916,shampoo,NC
2019-07-19,916,eggs,F&S
2019-07-19,916,sugar,F&S
2019-07-19,916,cheeses,F&S
2019-07-19,916,ice cream,F&S
2019-07-19,916,yogurt,F&S
2019-07-19,916,poultry,F&S
2019-07-19,916,pork,F&S
2019-07-19,916,cheeses,F&S
2019-07-19,916,toilet paper,NC
2019-07-20,917,lunch meat,F&S
2019-07-20,917,ice cream,F&S
2019-07-20,917,tortillas,F&S
2019-07-20,917,pork,F&S
2019-07-20,917,cheeses,F&S
2019-07-20,917,cereals,F&S
2019-07-20,917,coffee/tea,B&D
2019-07-20,917,cheeses,F&S
2019-07-20,917,yogurt,F&S
2019-07-20,917,shampoo,NC
2019-07-20,917,dinner rolls,F&S
2019-07-20,917,coffee/tea,B&D
2019-07-20,917,waffles,F&S
2019-07-21,918,pork,F&S
2019-07-21,918,ketchup,F&S
2019-07-21,918,sandwich bags,F&S
2019-07-21,918,waffles,F&S
2019-07-21,918,toilet paper,NC
2019-07-21,918,pasta,F&S
2019-07-21,918,individual meals,F&S
2019-07-21,918,cheeses,F&S
2019-07-21,918,shampoo,NC
2019-07-21,918,ice cream,F&S
2019-07-21,918,pasta,F&S
2019-07-21,918,individual meals,F&S
2019-07-21,918,toilet paper,NC
2019-07-21,918,pork,F&S
2019-07-21,918,poultry,F&S
2019-07-21,918,fruits,F&S
2019-07-21,918,pork,F&S
2019-07-21,918,pork,F&S
2019-07-21,918,soap,NC
2019-07-21,918,juice,B&D
2019-07-21,918,ketchup,F&S
2019-07-21,919,paper towels,NC
2019-07-21,919,all- purpose,F&S
2019-07-21,919,cheeses,F&S
2019-07-21,919,shampoo,NC
2019-07-21,919,waffles,F&S
2019-07-21,919,mixes,F&S
2019-07-21,919,individual meals,F&S
2019-07-21,919,waffles,F&S
2019-07-21,919,sandwich bags,F&S
2019-07-21,919,spaghetti sauce,F&S
2019-07-21,919,sandwich bags,F&S
2019-07-21,919,pasta,F&S
2019-07-21,919,shampoo,NC
2019-07-21,919,beef,F&S
2019-07-21,919,ice cream,F&S
2019-07-21,919,soap,NC
2019-07-21,919,juice,B&D
2019-07-21,919,bagels,F&S
2019-07-21,919,juice,B&D
2019-07-21,919,hand soap,NC
2019-07-21,919,waffles,F&S
2019-07-22,920,ice cream,F&S
2019-07-22,920,butter,F&S
2019-07-22,920,all- purpose,F&S
2019-07-22,920,laundry detergent,NC
2019-07-22,920,shampoo,NC
2019-07-22,920,coffee/tea,B&D
2019-07-22,920,paper towels,NC
2019-07-22,920,soap,NC
2019-07-22,920,spaghetti sauce,F&S
2019-07-22,920,cheeses,F&S
2019-07-22,920,sandwich loaves,F&S
2019-07-22,920,individual meals,F&S
2019-07-22,920,paper towels,NC
2019-07-22,920,dinner rolls,F&S
2019-07-22,920,toilet paper,NC
2019-07-22,920,individual meals,F&S
2019-07-22,920,sandwich bags,F&S
2019-07-22,920,milk,B&D
2019-07-22,920,cereals,F&S
2019-07-22,920,poultry,F&S
2019-07-22,920,sugar,F&S
2019-07-22,921,ice cream,F&S
2019-07-22,921,individual meals,F&S
2019-07-22,921,dishwashing liquid/detergent,NC
2019-07-22,921,spaghetti sauce,F&S
2019-07-22,921,hand soap,NC
2019-07-22,921,eggs,F&S
2019-07-22,921,soap,NC
2019-07-22,921,all- purpose,F&S
2019-07-22,921,fruits,F&S
2019-07-22,921,lunch meat,F&S
2019-07-22,921,sugar,F&S
2019-07-22,921,individual meals,F&S
2019-07-22,921,sugar,F&S
2019-07-22,921,ketchup,F&S
2019-07-22,921,cereals,F&S
2019-07-22,921,sugar,F&S
2019-07-22,921,lunch meat,F&S
2019-07-22,921,milk,B&D
2019-07-22,921,eggs,F&S
2019-07-22,921,beef,F&S
2019-07-22,921,waffles,F&S
2019-07-22,921,all- purpose,F&S
2019-07-22,921,tortillas,F&S
2019-07-22,921,eggs,F&S
2019-07-22,922,sandwich bags,F&S
2019-07-22,922,flour,F&S
2019-07-22,922,milk,B&D
2019-07-22,922,sandwich bags,F&S
2019-07-22,922,dishwashing liquid/detergent,NC
2019-07-22,922,cereals,F&S
2019-07-22,922,yogurt,F&S
2019-07-22,922,ice cream,F&S
2019-07-22,922,spaghetti sauce,F&S
2019-07-22,922,eggs,F&S
2019-07-22,922,soda,B&D
2019-07-22,922,soap,NC
2019-07-22,922,paper towels,NC
2019-07-22,922,coffee/tea,B&D
2019-07-22,922,butter,F&S
2019-07-22,922,tortillas,F&S
2019-07-22,922,cheeses,F&S
2019-07-22,922,poultry,F&S
2019-07-22,922,pasta,F&S
2019-07-22,922,pasta,F&S
2019-07-22,922,mixes,F&S
2019-07-22,922,shampoo,NC
2019-07-23,923,aluminum foil,NC
2019-07-23,923,dinner rolls,F&S
2019-07-23,923,eggs,F&S
2019-07-23,923,spaghetti sauce,F&S
2019-07-23,923,aluminum foil,NC
2019-07-23,923,soda,B&D
2019-07-23,923,lunch meat,F&S
2019-07-23,923,milk,B&D
2019-07-23,923,milk,B&D
2019-07-23,923,toilet paper,NC
2019-07-23,923,coffee/tea,B&D
2019-07-23,923,soap,NC
2019-07-23,923,dinner rolls,F&S
2019-07-23,923,beef,F&S
2019-07-23,923,soda,B&D
2019-07-23,923,sugar,F&S
2019-07-23,923,butter,F&S
2019-07-23,923,flour,F&S
2019-07-23,923,sugar,F&S
2019-07-23,923,soda,B&D
2019-07-23,923,individual meals,F&S
2019-07-23,923,dinner rolls,F&S
2019-07-23,923,ice cream,F&S
2019-07-23,923,yogurt,F&S
2019-07-23,923,cheeses,F&S
2019-07-23,923,cheeses,F&S
2019-07-24,924,cheeses,F&S
2019-07-24,924,sugar,F&S
2019-07-24,924,sandwich bags,F&S
2019-07-24,924,poultry,F&S
2019-07-24,924,yogurt,F&S
2019-07-24,924,dishwashing liquid/detergent,NC
2019-07-24,924,individual meals,F&S
2019-07-24,924,soap,NC
2019-07-24,924,bagels,F&S
2019-07-24,924,spaghetti sauce,F&S
2019-07-24,924,waffles,F&S
2019-07-24,924,butter,F&S
2019-07-24,925,dinner rolls,F&S
2019-07-24,925,cereals,F&S
2019-07-24,925,beef,F&S
2019-07-24,925,sugar,F&S
2019-07-24,925,coffee/tea,B&D
2019-07-24,925,coffee/tea,B&D
2019-07-24,925,lunch meat,F&S
2019-07-24,925,pasta,F&S
2019-07-24,925,soap,NC
2019-07-25,926,tortillas,F&S
2019-07-25,926,laundry detergent,NC
2019-07-25,926,mixes,F&S
2019-07-25,926,poultry,F&S
2019-07-25,926,individual meals,F&S
2019-07-25,926,bagels,F&S
2019-07-25,926,tortillas,F&S
2019-07-25,926,juice,B&D
2019-07-25,926,laundry detergent,NC
2019-07-25,926,waffles,F&S
2019-07-26,927,cheeses,F&S
2019-07-26,927,pasta,F&S
2019-07-26,927,soda,B&D
2019-07-26,927,poultry,F&S
2019-07-26,927,sandwich bags,F&S
2019-07-26,927,poultry,F&S
2019-07-26,927,cereals,F&S
2019-07-26,927,hand soap,NC
2019-07-26,928,dinner rolls,F&S
2019-07-26,928,coffee/tea,B&D
2019-07-26,928,hand soap,NC
2019-07-26,928,ice cream,F&S
2019-07-26,928,beef,F&S
2019-07-27,929,sandwich bags,F&S
2019-07-27,929,yogurt,F&S
2019-07-27,929,laundry detergent,NC
2019-07-27,929,laundry detergent,NC
2019-07-27,929,dinner rolls,F&S
2019-07-27,929,pasta,F&S
2019-07-27,929,flour,F&S
2019-07-27,929,sugar,F&S
2019-07-27,929,pasta,F&S
2019-07-27,929,soda,B&D
2019-07-27,930,cheeses,F&S
2019-07-27,930,dinner rolls,F&S
2019-07-27,930,coffee/tea,B&D
2019-07-27,930,sandwich loaves,F&S
2019-07-27,930,ketchup,F&S
2019-07-27,930,coffee/tea,B&D
2019-07-27,930,beef,F&S
2019-07-27,930,coffee/tea,B&D
2019-07-27,930,coffee/tea,B&D
2019-07-28,931,flour,F&S
2019-07-28,931,coffee/tea,B&D
2019-07-28,931,lunch meat,F&S
2019-07-28,931,spaghetti sauce,F&S
2019-07-28,931,cereals,F&S
2019-07-28,931,sandwich loaves,F&S
2019-07-28,931,butter,F&S
2019-07-28,931,flour,F&S
2019-07-28,931,ice cream,F&S
2019-07-28,931,paper towels,NC
2019-07-28,931,paper towels,NC
2019-07-28,931,sandwich loaves,F&S
2019-07-28,931,sugar,F&S
2019-07-28,931,pork,F&S
2019-07-28,931,all- purpose,F&S
2019-07-28,931,pork,F&S
2019-07-28,931,sandwich loaves,F&S
2019-07-28,931,lunch meat,F&S
2019-07-28,931,eggs,F&S
2019-07-28,931,coffee/tea,B&D
2019-07-28,931,individual meals,F&S
2019-07-29,932,shampoo,NC
2019-07-29,932,pasta,F&S
2019-07-29,932,mixes,F&S
2019-07-29,932,tortillas,F&S
2019-07-29,932,mixes,F&S
2019-07-29,932,ketchup,F&S
2019-07-29,932,juice,B&D
2019-07-29,932,mixes,F&S
2019-07-29,932,ice cream,F&S
2019-07-29,932,ketchup,F&S
2019-07-29,932,paper towels,NC
2019-07-29,932,laundry detergent,NC
2019-07-29,932,fruits,F&S
2019-07-29,932,mixes,F&S
2019-07-29,932,cereals,F&S
2019-07-29,932,coffee/tea,B&D
2019-07-29,932,yogurt,F&S
2019-07-29,932,lunch meat,F&S
2019-07-29,932,toilet paper,NC
2019-07-29,932,butter,F&S
2019-07-29,932,all- purpose,F&S
2019-07-29,932,yogurt,F&S
2019-07-29,932,eggs,F&S
2019-07-29,932,shampoo,NC
2019-07-29,932,waffles,F&S
2019-07-29,932,coffee/tea,B&D
2019-07-29,932,cheeses,F&S
2019-07-29,932,aluminum foil,NC
2019-07-29,932,spaghetti sauce,F&S
2019-07-30,933,aluminum foil,NC
2019-07-30,933,toilet paper,NC
2019-07-30,933,ice cream,F&S
2019-07-30,933,cheeses,F&S
2019-07-30,933,laundry detergent,NC
2019-07-30,933,lunch meat,F&S
2019-07-30,933,soap,NC
2019-07-30,933,all- purpose,F&S
2019-07-30,933,soap,NC
2019-07-30,934,paper towels,NC
2019-07-30,934,bagels,F&S
2019-07-30,934,juice,B&D
2019-07-30,934,lunch meat,F&S
2019-07-30,934,toilet paper,NC
2019-07-30,934,poultry,F&S
2019-07-30,934,pork,F&S
2019-07-30,934,shampoo,NC
2019-07-30,934,hand soap,NC
2019-07-30,934,sandwich loaves,F&S
2019-07-30,934,individual meals,F&S
2019-07-30,934,yogurt,F&S
2019-07-30,934,tortillas,F&S
2019-07-30,934,poultry,F&S
2019-07-30,934,milk,B&D
2019-07-30,934,all- purpose,F&S
2019-07-30,934,all- purpose,F&S
2019-07-30,934,bagels,F&S
2019-07-30,934,dinner rolls,F&S
2019-07-30,934,flour,F&S
2019-07-30,934,toilet paper,NC
2019-07-30,934,sugar,F&S
2019-07-30,934,poultry,F&S
2019-07-30,934,hand soap,NC
2019-07-30,934,sandwich loaves,F&S
2019-07-30,935,aluminum foil,NC
2019-07-30,935,ice cream,F&S
2019-07-30,935,sandwich bags,F&S
2019-07-30,935,sandwich bags,F&S
2019-07-30,935,waffles,F&S
2019-07-30,935,dinner rolls,F&S
2019-07-30,935,tortillas,F&S
2019-07-30,935,yogurt,F&S
2019-07-30,935,bagels,F&S
2019-07-30,935,cereals,F&S
2019-07-30,935,juice,B&D
2019-07-30,935,toilet paper,NC
2019-07-30,935,ice cream,F&S
2019-07-30,935,paper towels,NC
2019-07-30,935,lunch meat,F&S
2019-07-30,935,hand soap,NC
2019-07-30,935,bagels,F&S
2019-07-30,935,sandwich loaves,F&S
2019-07-30,935,sandwich bags,F&S
2019-07-30,935,individual meals,F&S
2019-07-30,935,soap,NC
2019-07-30,935,dishwashing liquid/detergent,NC
2019-07-30,935,sandwich loaves,F&S
2019-07-30,935,waffles,F&S
2019-07-30,935,butter,F&S
2019-07-30,935,dinner rolls,F&S
2019-07-30,935,coffee/tea,B&D
2019-07-30,935,paper towels,NC
2019-07-30,935,sugar,F&S
2019-07-30,935,pasta,F&S
2019-07-30,935,coffee/tea,B&D
2019-07-30,935,eggs,F&S
2019-07-31,936,cereals,F&S
2019-07-31,936,soap,NC
2019-07-31,936,poultry,F&S
2019-07-31,936,sugar,F&S
2019-07-31,936,beef,F&S
2019-07-31,936,aluminum foil,NC
2019-07-31,936,cereals,F&S
2019-07-31,936,milk,B&D
2019-07-31,936,flour,F&S
2019-07-31,936,lunch meat,F&S
2019-08-01,937,pasta,F&S
2019-08-01,937,soda,B&D
2019-08-01,937,beef,F&S
2019-08-01,937,juice,B&D
2019-08-01,937,eggs,F&S
2019-08-01,937,dinner rolls,F&S
2019-08-01,937,ketchup,F&S
2019-08-01,937,sugar,F&S
2019-08-01,937,fruits,F&S
2019-08-01,937,sugar,F&S
2019-08-01,937,milk,B&D
2019-08-01,937,ice cream,F&S
2019-08-01,937,soda,B&D
2019-08-01,937,all- purpose,F&S
2019-08-01,937,toilet paper,NC
2019-08-01,937,beef,F&S
2019-08-01,937,milk,B&D
2019-08-01,937,cheeses,F&S
2019-08-01,937,dishwashing liquid/detergent,NC
2019-08-02,938,dinner rolls,F&S
2019-08-02,938,bagels,F&S
2019-08-02,938,ice cream,F&S
2019-08-02,938,shampoo,NC
2019-08-02,938,sugar,F&S
2019-08-02,939,pork,F&S
2019-08-02,939,waffles,F&S
2019-08-02,939,dishwashing liquid/detergent,NC
2019-08-02,939,ketchup,F&S
2019-08-02,939,individual meals,F&S
2019-08-02,939,ice cream,F&S
2019-08-02,939,spaghetti sauce,F&S
2019-08-02,939,cheeses,F&S
2019-08-02,939,ketchup,F&S
2019-08-02,939,fruits,F&S
2019-08-02,939,hand soap,NC
2019-08-02,939,eggs,F&S
2019-08-02,939,all- purpose,F&S
2019-08-02,939,sandwich loaves,F&S
2019-08-02,939,tortillas,F&S
2019-08-03,940,tortillas,F&S
2019-08-03,940,individual meals,F&S
2019-08-03,940,aluminum foil,NC
2019-08-03,940,dishwashing liquid/detergent,NC
2019-08-03,940,coffee/tea,B&D
2019-08-03,940,dinner rolls,F&S
2019-08-03,940,coffee/tea,B&D
2019-08-03,940,cheeses,F&S
2019-08-04,941,ice cream,F&S
2019-08-04,941,sandwich bags,F&S
2019-08-04,941,cereals,F&S
2019-08-04,941,aluminum foil,NC
2019-08-04,941,juice,B&D
2019-08-04,941,soap,NC
2019-08-04,941,all- purpose,F&S
2019-08-04,941,sugar,F&S
2019-08-04,941,soda,B&D
2019-08-04,941,juice,B&D
2019-08-04,941,individual meals,F&S
2019-08-04,941,beef,F&S
2019-08-04,941,sugar,F&S
2019-08-04,941,pork,F&S
2019-08-04,941,laundry detergent,NC
2019-08-04,941,tortillas,F&S
2019-08-04,941,beef,F&S
2019-08-04,941,waffles,F&S
2019-08-04,941,poultry,F&S
2019-08-04,941,soda,B&D
2019-08-04,941,beef,F&S
2019-08-04,942,cereals,F&S
2019-08-04,942,all- purpose,F&S
2019-08-04,942,poultry,F&S
2019-08-04,942,juice,B&D
2019-08-04,942,cereals,F&S
2019-08-04,942,sugar,F&S
2019-08-04,942,fruits,F&S
2019-08-04,942,coffee/tea,B&D
2019-08-04,942,individual meals,F&S
2019-08-04,942,dishwashing liquid/detergent,NC
2019-08-04,942,lunch meat,F&S
2019-08-04,942,soap,NC
2019-08-04,942,laundry detergent,NC
2019-08-04,942,mixes,F&S
2019-08-04,942,bagels,F&S
2019-08-04,942,aluminum foil,NC
2019-08-04,942,bagels,F&S
2019-08-04,942,beef,F&S
2019-08-04,942,juice,B&D
2019-08-04,942,individual meals,F&S
2019-08-04,942,poultry,F&S
2019-08-04,942,poultry,F&S
2019-08-04,942,bagels,F&S
2019-08-04,942,all- purpose,F&S
2019-08-04,942,juice,B&D
2019-08-04,942,cheeses,F&S
2019-08-04,942,lunch meat,F&S
2019-08-04,942,butter,F&S
2019-08-05,943,spaghetti sauce,F&S
2019-08-05,943,sandwich loaves,F&S
2019-08-05,943,juice,B&D
2019-08-05,943,ice cream,F&S
2019-08-05,943,poultry,F&S
2019-08-05,943,mixes,F&S
2019-08-05,943,shampoo,NC
2019-08-05,943,juice,B&D
2019-08-05,943,laundry detergent,NC
2019-08-05,943,pasta,F&S
2019-08-05,943,mixes,F&S
2019-08-05,943,sandwich bags,F&S
2019-08-05,943,yogurt,F&S
2019-08-05,943,aluminum foil,NC
2019-08-05,943,cheeses,F&S
2019-08-05,943,fruits,F&S
2019-08-05,943,spaghetti sauce,F&S
2019-08-05,943,ketchup,F&S
2019-08-05,943,aluminum foil,NC
2019-08-05,943,soda,B&D
2019-08-05,943,bagels,F&S
2019-08-05,943,individual meals,F&S
2019-08-05,943,fruits,F&S
2019-08-05,943,laundry detergent,NC
2019-08-05,943,yogurt,F&S
2019-08-05,943,yogurt,F&S
2019-08-05,943,milk,B&D
2019-08-05,943,butter,F&S
2019-08-06,944,ice cream,F&S
2019-08-06,944,juice,B&D
2019-08-06,944,sandwich loaves,F&S
2019-08-06,944,coffee/tea,B&D
2019-08-06,944,eggs,F&S
2019-08-06,944,lunch meat,F&S
2019-08-06,944,individual meals,F&S
2019-08-06,944,paper towels,NC
2019-08-06,944,sandwich bags,F&S
2019-08-06,944,fruits,F&S
2019-08-06,944,sandwich bags,F&S
2019-08-06,944,juice,B&D
2019-08-06,944,laundry detergent,NC
2019-08-06,944,aluminum foil,NC
2019-08-06,944,dishwashing liquid/detergent,NC
2019-08-06,944,flour,F&S
2019-08-06,944,dishwashing liquid/detergent,NC
2019-08-06,944,pasta,F&S
2019-08-06,944,cereals,F&S
2019-08-06,944,beef,F&S
2019-08-06,944,beef,F&S
2019-08-06,944,yogurt,F&S
2019-08-06,944,spaghetti sauce,F&S
2019-08-06,944,shampoo,NC
2019-08-06,944,milk,B&D
2019-08-06,944,poultry,F&S
2019-08-06,944,flour,F&S
2019-08-06,944,poultry,F&S
2019-08-06,944,dinner rolls,F&S
2019-08-07,945,milk,B&D
2019-08-07,945,beef,F&S
2019-08-07,945,ice cream,F&S
2019-08-07,945,dinner rolls,F&S
2019-08-07,945,cereals,F&S
2019-08-07,945,sandwich loaves,F&S
2019-08-07,945,laundry detergent,NC
2019-08-07,945,soap,NC
2019-08-07,945,spaghetti sauce,F&S
2019-08-07,945,individual meals,F&S
2019-08-07,945,laundry detergent,NC
2019-08-07,945,sandwich loaves,F&S
2019-08-07,945,sandwich bags,F&S
2019-08-07,945,cheeses,F&S
2019-08-07,945,soda,B&D
2019-08-07,945,sugar,F&S
2019-08-07,945,poultry,F&S
2019-08-07,945,soap,NC
2019-08-07,945,pasta,F&S
2019-08-07,945,tortillas,F&S
2019-08-07,945,aluminum foil,NC
2019-08-07,945,juice,B&D
2019-08-07,945,hand soap,NC
2019-08-07,945,laundry detergent,NC
2019-08-07,946,shampoo,NC
2019-08-07,946,dishwashing liquid/detergent,NC
2019-08-07,946,butter,F&S
2019-08-07,946,bagels,F&S
2019-08-07,946,fruits,F&S
2019-08-07,946,shampoo,NC
2019-08-07,946,cheeses,F&S
2019-08-07,946,all- purpose,F&S
2019-08-07,946,coffee/tea,B&D
2019-08-07,946,dinner rolls,F&S
2019-08-07,946,laundry detergent,NC
2019-08-08,947,poultry,F&S
2019-08-08,947,fruits,F&S
2019-08-08,947,soap,NC
2019-08-08,947,fruits,F&S
2019-08-08,947,eggs,F&S
2019-08-08,947,butter,F&S
2019-08-08,947,mixes,F&S
2019-08-08,947,spaghetti sauce,F&S
2019-08-08,947,poultry,F&S
2019-08-08,947,all- purpose,F&S
2019-08-08,947,dishwashing liquid/detergent,NC
2019-08-08,947,beef,F&S
2019-08-08,947,cheeses,F&S
2019-08-08,947,laundry detergent,NC
2019-08-08,947,sandwich bags,F&S
2019-08-08,947,soda,B&D
2019-08-08,947,ice cream,F&S
2019-08-08,947,lunch meat,F&S
2019-08-08,948,ice cream,F&S
2019-08-08,948,paper towels,NC
2019-08-08,948,pork,F&S
2019-08-08,948,mixes,F&S
2019-08-08,948,aluminum foil,NC
2019-08-08,948,spaghetti sauce,F&S
2019-08-08,948,cereals,F&S
2019-08-08,948,ice cream,F&S
2019-08-08,948,sandwich loaves,F&S
2019-08-08,948,toilet paper,NC
2019-08-08,948,toilet paper,NC
2019-08-08,948,eggs,F&S
2019-08-08,948,pasta,F&S
2019-08-08,948,paper towels,NC
2019-08-09,949,dishwashing liquid/detergent,NC
2019-08-09,949,sandwich loaves,F&S
2019-08-09,949,milk,B&D
2019-08-09,949,waffles,F&S
2019-08-09,949,soda,B&D
2019-08-09,949,sugar,F&S
2019-08-09,949,mixes,F&S
2019-08-09,949,soda,B&D
2019-08-09,949,milk,B&D
2019-08-09,949,yogurt,F&S
2019-08-09,949,toilet paper,NC
2019-08-09,949,sandwich loaves,F&S
2019-08-09,949,lunch meat,F&S
2019-08-09,949,individual meals,F&S
2019-08-09,949,waffles,F&S
2019-08-09,949,spaghetti sauce,F&S
2019-08-09,949,paper towels,NC
2019-08-09,949,shampoo,NC
2019-08-09,950,sugar,F&S
2019-08-09,950,laundry detergent,NC
2019-08-09,950,bagels,F&S
2019-08-09,950,pasta,F&S
2019-08-09,950,spaghetti sauce,F&S
2019-08-09,950,ice cream,F&S
2019-08-09,950,eggs,F&S
2019-08-09,950,pasta,F&S
2019-08-09,950,cereals,F&S
2019-08-09,950,soda,B&D
2019-08-09,950,spaghetti sauce,F&S
2019-08-09,950,waffles,F&S
2019-08-09,950,hand soap,NC
2019-08-09,950,pork,F&S
2019-08-09,950,individual meals,F&S
2019-08-09,950,dinner rolls,F&S
2019-08-09,950,paper towels,NC
2019-08-09,950,beef,F&S
2019-08-09,950,shampoo,NC
2019-08-09,950,hand soap,NC
2019-08-09,950,soda,B&D
2019-08-09,950,poultry,F&S
2019-08-09,950,waffles,F&S
2019-08-09,950,tortillas,F&S
2019-08-09,950,soda,B&D
2019-08-10,951,sandwich loaves,F&S
2019-08-10,951,tortillas,F&S
2019-08-10,951,soap,NC
2019-08-10,951,shampoo,NC
2019-08-10,951,soda,B&D
2019-08-10,951,yogurt,F&S
2019-08-10,951,cereals,F&S
2019-08-10,951,sandwich loaves,F&S
2019-08-10,951,sandwich loaves,F&S
2019-08-10,951,beef,F&S
2019-08-10,951,poultry,F&S
2019-08-10,951,all- purpose,F&S
2019-08-10,951,fruits,F&S
2019-08-10,951,paper towels,NC
2019-08-10,951,tortillas,F&S
2019-08-10,951,lunch meat,F&S
2019-08-11,952,fruits,F&S
2019-08-11,952,waffles,F&S
2019-08-11,952,aluminum foil,NC
2019-08-11,952,beef,F&S
2019-08-11,952,beef,F&S
2019-08-11,952,sugar,F&S
2019-08-11,952,individual meals,F&S
2019-08-11,952,beef,F&S
2019-08-11,952,yogurt,F&S
2019-08-11,952,yogurt,F&S
2019-08-11,952,fruits,F&S
2019-08-11,952,pork,F&S
2019-08-11,952,cereals,F&S
2019-08-11,952,paper towels,NC
2019-08-11,952,beef,F&S
2019-08-11,952,fruits,F&S
2019-08-11,952,mixes,F&S
2019-08-11,952,tortillas,F&S
2019-08-11,952,cheeses,F&S
